Row,Column,Conexions
27,110,"N,S"
28,110,"W,N"
29,110,"W,S"
30,110,"N,S"
31,110,"E,W,N"
32,110,"E,W"
33,110,"W,S"
34,110,"N,S"
35,110,"W,N"
36,110,E
37,110,"W,S"
38,110,"E,N,S"
39,110,"N,S"
40,110,N
41,110,"W,S"
42,110,"N,S"
43,110,"N,S"
44,110,"N,S"
45,110,"N,S"
46,110,"E,N"
47,110,"W,S"
48,110,"E,N"
49,110,"E,S"
50,110,"N,S"
51,110,"E,W,N"
52,110,"W,S"
53,110,"W,N"
54,110,S
55,110,"N,S"
56,110,"E,N"
57,110,"E,W"
58,110,W
59,110,"W,S"
60,110,"E,W,N"
61,110,"W,S"
62,110,"E,N"
63,110,"E,S"
64,110,"E,N,S"
65,110,"E,N"
66,110,"E,S"
67,110,"N,S"
68,110,"W,N"
69,110,E
70,110,"E,W"
71,110,"E,W"
72,110,"W,S"
73,110,"E,N"
74,110,"W,S"
75,110,"E,N"
76,110,"E,W"
77,110,"E,S"
78,110,"E,W,N"
79,110,"E,S"
80,110,"W,N"
81,110,W
82,110,"E,S"
83,110,"E,N"
84,110,W
85,110,"W,S"
86,110,"E,W,N"
87,110,S
88,110,"N,S"
89,110,"E,W,N"
90,110,"E,W"
91,110,W
92,110,"E,W,S"
93,110,N
94,110,"E,S"
95,110,"N,S"
96,110,"E,N"
97,110,"E,W"
98,110,"E,S"
99,110,"N,S"
100,110,"E,N"
101,110,"E,S"
102,110,"W,N"
103,110,"E,W"
104,110,"E,W,S"
105,110,"E,N"
106,110,"W,S"
107,110,"N,S"
108,110,"W,N"
109,110,"E,S"
110,110,"W,N"
111,110,"W,S"
112,110,"E,N,S"
113,110,"N,S"
114,110,"W,N"
115,110,E
116,110,"E,W"
117,110,"E,W"
118,110,"W,S"
119,110,"N,S"
120,110,"N,S"
121,110,"E,W,N"
122,110,W
123,110,"E,S"
124,110,"N,S"
125,110,"E,N"
126,110,W
127,110,"E,S"
128,110,"N,S"
129,110,"N,S"
130,110,"W,N"
131,110,"E,S"
132,110,"N,S"
133,110,"W,N"
134,110,E
135,110,"E,W"
136,110,"E,S"
137,110,"N,S"
138,110,"N,S"
139,110,"N,S"
140,110,"W,N"
141,110,"W,S"
142,110,"W,N"
143,110,"E,S"
144,110,"W,N"
145,110,"E,S"
146,110,"N,S"
147,110,"W,N"
148,110,"E,W"
149,110,"E,W"
150,110,"E,S"
151,110,"E,N"
152,110,"W,S"
153,110,"E,N"
154,110,"E,S"
155,110,"N,S"
156,110,"N,S"
157,110,"W,N"
158,110,"E,W"
159,110,"E,W"
160,110,W
161,110,"E,W"
162,110,"W,S"
163,110,"W,N"
164,110,"E,S"
165,110,"N,S"
166,110,"W,N"
167,110,"W,S"
168,110,"E,N"
169,110,"E,S"
170,110,"N,S"
171,110,"N,S"
172,110,"E,N"
173,110,"W,S"
174,110,"E,N"
175,110,"E,W"
176,110,"E,S"
177,110,"N,S"
178,110,"E,N"
179,110,W
180,110,"W,S"
181,110,"E,N"
182,110,E
183,110,"W,S"
184,110,"E,N"
185,110,E
186,110,"W,S"
187,110,"W,N"
188,110,E
189,110,"W,S"
190,110,"W,N"
191,110,E
192,110,"E,S"
193,110,"W,N"
194,110,"W,S"
195,110,N
196,110,"E,W"
197,110,E
198,110,"W,S"
199,110,"W,N"
200,110,"E,W"
1,111,"W,S"
2,111,"E,N"
3,111,"E,W,S"
4,111,"W,N"
5,111,"E,S"
6,111,"E,N"
7,111,"E,S"
8,111,"E,W,N"
9,111,"W,S"
10,111,"N,S"
11,111,"E,N"
12,111,"E,W"
13,111,S
14,111,"E,W,N"
15,111,E
16,111,"E,S"
17,111,"W,N"
18,111,"W,S"
19,111,"E,N"
20,111,"E,W"
21,111,"E,S"
22,111,"W,N"
23,111,"E,S"
24,111,"E,N"
25,111,"W,S"
26,111,"N,S"
27,111,"E,N"
28,111,"E,S"
29,111,"E,N"
30,111,"E,S"
31,111,"W,N"
32,111,"W,S"
33,111,"E,N"
34,111,S
35,111,"N,S"
36,111,"W,N,S"
37,111,"N,S"
38,111,"W,N"
39,111,"E,S"
40,111,"N,S"
41,111,"N,S"
42,111,"E,N"
43,111,"E,S"
44,111,"N,S"
45,111,"E,N"
46,111,"E,W"
47,111,"E,S"
48,111,"W,N"
49,111,"E,W,S"
50,111,"E,N"
51,111,"E,W"
52,111,"E,S"
53,111,"N,S"
54,111,"N,S"
55,111,"E,N"
56,111,"E,W"
57,111,"W,S"
58,111,"N,S"
59,111,"E,N"
60,111,"W,S"
61,111,"E,N"
62,111,"W,S"
63,111,"W,N"
64,111,"E,W"
65,111,"W,S"
66,111,"W,N"
67,111,"E,S"
68,111,"N,S"
69,111,"E,W,N"
70,111,"E,W"
71,111,W
72,111,"E,S"
73,111,"W,N"
74,111,"E,S"
75,111,"E,W,N"
76,111,"E,W"
77,111,"E,W"
78,111,W
79,111,"W,S"
80,111,"N,S"
81,111,"N,S"
82,111,"W,N"
83,111,"W,S"
84,111,"N,S"
85,111,"E,N"
86,111,"W,S"
87,111,"N,S"
88,111,"E,N"
89,111,W
90,111,"W,S"
91,111,"E,N"
92,111,W
93,111,"E,S"
94,111,"W,N,S"
95,111,N
96,111,"E,W"
97,111,"W,S"
98,111,"W,N"
99,111,"E,S"
100,111,"W,N"
101,111,"E,W"
102,111,E
103,111,"E,W"
104,111,"E,W"
105,111,W
106,111,"E,S"
107,111,"N,S"
108,111,"E,N"
109,111,"W,S"
110,111,"N,S"
111,111,"N,S"
112,111,"W,N"
113,111,"E,S"
114,111,"E,N"
115,111,"E,W,S"
116,111,"W,N"
117,111,"E,W"
118,111,"E,S"
119,111,"E,N,S"
120,111,N
121,111,"E,W"
122,111,"E,S"
123,111,"W,N"
124,111,E
125,111,"W,S"
126,111,"E,N"
127,111,"E,W"
128,111,"E,S"
129,111,"N,S"
130,111,"N,S"
131,111,"W,N"
132,111,E
133,111,"E,S"
134,111,"E,W,N"
135,111,"E,W"
136,111,"E,W"
137,111,S
138,111,"E,N,S"
139,111,"E,N,S"
140,111,"N,S"
141,111,"N,S"
142,111,"N,S"
143,111,"W,N"
144,111,S
145,111,"W,N,S"
146,111,"N,S"
147,111,"E,N"
148,111,W
149,111,"W,S"
150,111,"W,N"
151,111,"W,S"
152,111,"E,N"
153,111,"E,W"
154,111,"E,W"
155,111,S
156,111,"N,S"
157,111,"E,N,S"
158,111,"E,W,N"
159,111,"E,W"
160,111,"E,S"
161,111,"W,N"
162,111,"E,S"
163,111,"E,N"
164,111,"E,W"
165,111,S
166,111,"E,N"
167,111,"E,S"
168,111,"W,N"
169,111,"W,S"
170,111,N
171,111,"E,S"
172,111,"E,W,N"
173,111,"E,S"
174,111,"W,N"
175,111,W
176,111,"E,W"
177,111,S
178,111,"W,N,S"
179,111,"N,S"
180,111,"N,S"
181,111,"W,N"
182,111,"E,W"
183,111,"E,S"
184,111,"W,N"
185,111,"E,W,S"
186,111,"E,N"
187,111,"E,S"
188,111,"E,W,N"
189,111,S
190,111,"E,N,S"
191,111,"E,W,N"
192,111,"W,S"
193,111,"N,S"
194,111,"N,S"
195,111,"N,S"
196,111,"W,N"
197,111,"E,W,S"
198,111,"E,N,S"
199,111,"N,S"
200,111,"E,W,N"
1,112,E
2,112,"E,W"
3,112,"W,S"
4,112,"N,S"
5,112,"W,N"
6,112,"E,W,S"
7,112,"W,N"
8,112,W
9,112,"E,S"
10,112,"N,S"
11,112,"W,N"
12,112,"E,W,S"
13,112,"E,N"
14,112,"E,W"
15,112,"E,W,S"
16,112,"W,N"
17,112,S
18,112,"E,N"
19,112,"E,W"
20,112,"W,S"
21,112,"W,N"
22,112,"E,S"
23,112,"E,W,N"
24,112,"W,S"
25,112,"N,S"
26,112,"N,S"
27,112,"W,N"
28,112,"E,W"
29,112,"E,W"
30,112,"W,S"
31,112,"E,N"
32,112,E
33,112,"W,S"
34,112,"N,S"
35,112,"N,S"
36,112,"N,S"
37,112,"N,S"
38,112,"N,S"
39,112,"W,N"
40,112,S
41,112,"E,N"
42,112,"W,S"
43,112,"W,N"
44,112,"E,S"
45,112,"W,N"
46,112,"W,S"
47,112,"W,N"
48,112,E
49,112,"E,W"
50,112,"E,W"
51,112,"W,S"
52,112,"W,N"
53,112,"E,S"
54,112,"N,S"
55,112,"W,N"
56,112,"E,W,S"
57,112,"N,S"
58,112,"E,N"
59,112,"E,W"
60,112,S
61,112,"W,N,S"
62,112,"N,S"
63,112,"E,N"
64,112,"E,W"
65,112,"E,S"
66,112,"N,S"
67,112,"W,N"
68,112,E
69,112,"W,S"
70,112,"W,N"
71,112,"E,S"
72,112,"W,N"
73,112,"E,S"
74,112,"W,N"
75,112,"E,W"
76,112,"E,W"
77,112,"E,W,S"
78,112,"E,N,S"
79,112,"E,N,S"
80,112,"N,S"
81,112,"N,S"
82,112,"N,S"
83,112,"E,N"
84,112,"E,S"
85,112,"E,W,N"
86,112,S
87,112,"N,S"
88,112,"W,N,S"
89,112,"N,S"
90,112,"N,S"
91,112,"W,N"
92,112,"E,S"
93,112,"W,N"
94,112,"E,S"
95,112,"E,N"
96,112,"E,W"
97,112,"E,S"
98,112,"E,N"
99,112,"W,S"
100,112,"E,N"
101,112,"E,W"
102,112,"W,S"
103,112,"E,W,N"
104,112,"W,S"
105,112,"N,S"
106,112,"W,N,S"
107,112,"E,N"
108,112,"W,S"
109,112,"N,S"
110,112,"N,S"
111,112,"N,S"
112,112,"N,S"
113,112,"W,N"
114,112,"E,W"
115,112,"E,W"
116,112,"E,S"
117,112,"E,W,N"
118,112,"E,W"
119,112,"W,S"
120,112,"E,N"
121,112,"E,W"
122,112,"E,W"
123,112,"E,S"
124,112,"W,N,S"
125,112,"E,N"
126,112,"E,W"
127,112,"E,W"
128,112,"E,W"
129,112,"E,S"
130,112,"N,S"
131,112,"N,S"
132,112,"W,N,S"
133,112,"W,N"
134,112,"W,S"
135,112,"W,N"
136,112,"W,S"
137,112,"E,N"
138,112,W
139,112,"E,W"
140,112,"E,S"
141,112,"N,S"
142,112,"E,N"
143,112,"E,S"
144,112,"N,S"
145,112,"E,N"
146,112,E
147,112,"W,S"
148,112,"N,S"
149,112,"N,S"
150,112,"N,S"
151,112,"E,N"
152,112,"E,W"
153,112,"W,S"
154,112,"W,N"
155,112,"E,S"
156,112,"N,S"
157,112,"W,N"
158,112,"E,W"
159,112,"W,S"
160,112,"W,N"
161,112,"E,S"
162,112,"W,N"
163,112,"E,W"
164,112,"E,W"
165,112,"E,S"
166,112,"E,W,N"
167,112,"E,W"
168,112,"E,S"
169,112,"N,S"
170,112,"E,N"
171,112,"E,W"
172,112,W
173,112,"E,W"
174,112,"E,S"
175,112,"E,N"
176,112,"W,S"
177,112,"N,S"
178,112,"N,S"
179,112,"E,N"
180,112,E
181,112,"E,S"
182,112,"W,N,S"
183,112,"W,N"
184,112,S
185,112,"E,W,N"
186,112,"E,W"
187,112,"E,W"
188,112,"E,W,S"
189,112,"E,N,S"
190,112,"W,N"
191,112,"W,S"
192,112,"N,S"
193,112,"E,N"
194,112,"E,S"
195,112,"N,S"
196,112,"E,N"
197,112,"E,W"
198,112,"W,S"
199,112,"E,N"
200,112,"E,W"
1,113,"E,W"
2,113,"E,W"
3,113,"E,S"
4,113,"N,S"
5,113,"N,S"
6,113,"W,N"
7,113,"E,S"
8,113,"N,S"
9,113,"W,N"
10,113,"E,S"
11,113,"E,N"
12,113,W
13,113,"E,W"
14,113,W
15,113,"W,S"
16,113,"N,S"
17,113,"E,N"
18,113,"E,W"
19,113,"W,S"
20,113,"E,N"
21,113,E
22,113,"E,W"
23,113,"W,S"
24,113,"N,S"
25,113,"E,N"
26,113,E
27,113,"E,S"
28,113,"E,W,N"
29,113,W
30,113,"E,S"
31,113,"W,N"
32,113,"W,S"
33,113,"N,S"
34,113,"N,S"
35,113,"N,S"
36,113,"E,N,S"
37,113,"E,N,S"
38,113,"E,N"
39,113,"E,S"
40,113,"E,N,S"
41,113,"W,N,S"
42,113,"N,S"
43,113,N
44,113,"W,S"
45,113,"N,S"
46,113,"E,N,S"
47,113,"N,S"
48,113,"W,N"
49,113,"E,W"
50,113,"E,W"
51,113,E
52,113,"E,S"
53,113,"W,N"
54,113,"E,S"
55,113,"N,S"
56,113,"W,N"
57,113,E
58,113,"E,W"
59,113,"W,S"
60,113,"N,S"
61,113,"E,N"
62,113,"E,S"
63,113,"W,N"
64,113,"E,W"
65,113,"E,W,S"
66,113,"N,S"
67,113,"N,S"
68,113,"E,W,N"
69,113,"E,S"
70,113,"E,N"
71,113,"E,W"
72,113,"E,S"
73,113,"W,N"
74,113,S
75,113,"W,N"
76,113,"E,W"
77,113,W
78,113,"E,W"
79,113,"E,W"
80,113,"E,S"
81,113,"E,N"
82,113,S
83,113,"W,N"
84,113,"E,W"
85,113,W
86,113,"E,S"
87,113,"N,S"
88,113,"E,N"
89,113,"E,S"
90,113,"N,S"
91,113,"N,S"
92,113,"W,N"
93,113,"E,S"
94,113,"W,N"
95,113,"E,W"
96,113,"E,W,S"
97,113,"W,N"
98,113,"E,W"
99,113,E
100,113,"E,W"
101,113,"W,S"
102,113,"E,N"
103,113,W
104,113,"E,S"
105,113,"N,S"
106,113,"E,N"
107,113,"W,S"
108,113,"E,N"
109,113,"E,S"
110,113,"N,S"
111,113,"E,N"
112,113,S
113,113,"E,N"
114,113,"W,S"
115,113,"W,N"
116,113,"E,W"
117,113,"E,W"
118,113,"E,W"
119,113,E
120,113,"E,W"
121,113,"E,W"
122,113,"E,W"
123,113,"E,W,S"
124,113,"E,N"
125,113,W
126,113,"W,S"
127,113,"W,N"
128,113,"E,W"
129,113,"E,W"
130,113,"E,S"
131,113,"N,S"
132,113,"N,S"
133,113,"N,S"
134,113,"N,S"
135,113,"N,S"
136,113,"N,S"
137,113,"W,N"
138,113,"E,S"
139,113,"E,W,N"
140,113,"E,W"
141,113,E
142,113,"E,W"
143,113,"E,W"
144,113,"E,S"
145,113,"W,N"
146,113,"W,S"
147,113,"E,N,S"
148,113,"N,S"
149,113,"N,S"
150,113,"E,N"
151,113,"E,W"
152,113,"E,W,S"
153,113,"E,N"
154,113,"E,S"
155,113,"W,N"
156,113,"E,S"
157,113,"N,S"
158,113,"W,N"
159,113,"E,S"
160,113,"N,S"
161,113,"W,N"
162,113,"E,S"
163,113,"W,N"
164,113,"E,W"
165,113,"E,W"
166,113,W
167,113,"W,S"
168,113,"W,N"
169,113,"E,S"
170,113,"W,N"
171,113,"E,W,S"
172,113,"E,N"
173,113,"W,S"
174,113,"W,N"
175,113,"E,W"
176,113,"E,S"
177,113,"N,S"
178,113,"N,S"
179,113,"W,N"
180,113,"E,W,S"
181,113,"W,N"
182,113,S
183,113,"E,N,S"
184,113,"E,N"
185,113,W
186,113,"W,S"
187,113,"W,N"
188,113,"E,W"
189,113,W
190,113,"E,S"
191,113,"N,S"
192,113,"E,N"
193,113,"W,S"
194,113,"W,N"
195,113,S
196,113,"E,W,N"
197,113,W
198,113,"E,S"
199,113,"W,N"
200,113,"E,W"
1,114,"E,W,S"
2,114,"W,N"
3,114,"W,S"
4,114,"E,N"
5,114,"E,S"
6,114,"E,N"
7,114,"W,S"
8,114,"N,S"
9,114,"N,S"
10,114,"W,N"
11,114,"E,W"
12,114,"E,S"
13,114,"E,W,N"
14,114,"E,S"
15,114,"N,S"
16,114,"N,S"
17,114,"W,N"
18,114,"W,S"
19,114,"E,N"
20,114,"E,W"
21,114,"E,W,S"
22,114,"W,N"
23,114,"E,S"
24,114,N
25,114,"E,W"
26,114,"E,W,S"
27,114,"W,N"
28,114,"W,S"
29,114,"E,N"
30,114,"W,S"
31,114,"N,S"
32,114,"N,S"
33,114,"N,S"
34,114,"N,S"
35,114,"E,N"
36,114,W
37,114,"E,W"
38,114,"E,W"
39,114,"E,W"
40,114,"E,W"
41,114,"E,S"
42,114,"E,N"
43,114,"E,S"
44,114,"N,S"
45,114,"E,N,S"
46,114,"W,N"
47,114,"E,S"
48,114,"N,S"
49,114,"W,N"
50,114,"E,W"
51,114,"E,W,S"
52,114,"W,N"
53,114,S
54,114,"E,W,N"
55,114,S
56,114,"E,N,S"
57,114,"W,N,S"
58,114,"W,N"
59,114,"E,S"
60,114,"N,S"
61,114,"W,N"
62,114,"E,W"
63,114,"E,S"
64,114,"W,N"
65,114,W
66,114,"E,S"
67,114,"E,N"
68,114,"W,S"
69,114,"W,N"
70,114,"E,W"
71,114,"E,W"
72,114,"W,S"
73,114,"N,S"
74,114,"E,N"
75,114,"E,S"
76,114,"W,N"
77,114,"E,S"
78,114,"W,N"
79,114,"E,W"
80,114,"E,W"
81,114,"E,W"
82,114,"E,S"
83,114,"N,S"
84,114,"E,W,N"
85,114,"E,S"
86,114,"W,N,S"
87,114,N
88,114,"E,W"
89,114,"E,W,S"
90,114,N
91,114,"E,S"
92,114,"N,S"
93,114,"W,N"
94,114,E
95,114,"E,W"
96,114,"E,W,S"
97,114,N
98,114,"E,W"
99,114,"E,W"
100,114,"E,W,S"
101,114,N
102,114,"W,S"
103,114,"N,S"
104,114,"W,N,S"
105,114,"E,N"
106,114,"E,W"
107,114,S
108,114,"W,N,S"
109,114,"W,N"
110,114,E
111,114,"W,S"
112,114,"E,N"
113,114,"E,W,S"
114,114,"E,N"
115,114,"E,S"
116,114,"W,N"
117,114,"E,W"
118,114,"W,S"
119,114,"E,W,N"
120,114,"E,W"
121,114,"E,W"
122,114,"E,W"
123,114,W
124,114,"W,S"
125,114,"E,N,S"
126,114,"N,S"
127,114,"N,S"
128,114,"E,W,N"
129,114,"W,S"
130,114,"W,N"
131,114,"E,S"
132,114,"N,S"
133,114,"E,N,S"
134,114,"N,S"
135,114,"N,S"
136,114,"N,S"
137,114,"N,S"
138,114,"W,N"
139,114,"E,W"
140,114,"E,W"
141,114,"E,W"
142,114,"E,W"
143,114,"E,W"
144,114,"W,S"
145,114,"N,S"
146,114,"E,N"
147,114,"E,W"
148,114,"E,S"
149,114,"E,N"
150,114,"W,S"
151,114,"W,N"
152,114,"E,W"
153,114,"W,S"
154,114,"W,N"
155,114,E
156,114,"E,W"
157,114,S
158,114,"E,N"
159,114,"E,W,S"
160,114,"N,S"
161,114,"E,N"
162,114,"W,S"
163,114,"N,S"
164,114,"W,N"
165,114,"E,W,S"
166,114,"N,S"
167,114,"E,N,S"
168,114,N
169,114,"W,S"
170,114,"E,N"
171,114,"E,W"
172,114,"E,W,S"
173,114,"N,S"
174,114,"E,N"
175,114,"W,S"
176,114,"W,N"
177,114,E
178,114,"E,S"
179,114,"E,N"
180,114,"E,W"
181,114,S
182,114,"E,N,S"
183,114,"W,N"
184,114,"E,W"
185,114,"E,S"
186,114,"N,S"
187,114,"E,N"
188,114,"E,W,S"
189,114,"E,N"
190,114,"E,W"
191,114,E
192,114,"W,S"
193,114,"N,S"
194,114,"N,S"
195,114,"E,N"
196,114,"E,W"
197,114,"E,S"
198,114,"W,N"
199,114,"E,S"
200,114,"W,N"
1,115,"W,S"
2,115,"E,N"
3,115,E
4,115,"E,W"
5,115,W
6,115,"E,W,S"
7,115,"E,N,S"
8,115,N
9,115,"E,S"
10,115,"N,S"
11,115,"W,N"
12,115,"E,W"
13,115,W
14,115,"W,S"
15,115,"E,N"
16,115,S
17,115,"E,N,S"
18,115,"E,N"
19,115,"E,W"
20,115,"E,W"
21,115,"W,S"
22,115,"N,S"
23,115,"E,W,N"
24,115,"E,S"
25,115,"W,N"
26,115,"W,S"
27,115,"E,N"
28,115,"E,S"
29,115,"E,W,N"
30,115,E
31,115,"E,S"
32,115,"N,S"
33,115,"N,S"
34,115,"N,S"
35,115,"E,W,N"
36,115,"E,S"
37,115,"W,N"
38,115,"W,S"
39,115,"E,W,N"
40,115,W
41,115,"E,W"
42,115,"E,W"
43,115,"E,W"
44,115,S
45,115,"W,N"
46,115,"E,S"
47,115,"W,N"
48,115,"E,S"
49,115,"N,S"
50,115,"W,N"
51,115,"W,S"
52,115,"N,S"
53,115,"E,N"
54,115,"W,S"
55,115,"E,N"
56,115,"W,S"
57,115,"N,S"
58,115,"E,N"
59,115,"W,S"
60,115,"E,N"
61,115,S
62,115,"E,W,N"
63,115,"E,W"
64,115,"E,S"
65,115,"N,S"
66,115,"W,N"
67,115,"E,W"
68,115,E
69,115,"E,S"
70,115,"W,N"
71,115,"W,S"
72,115,"N,S"
73,115,"E,N"
74,115,"E,W"
75,115,"E,W"
76,115,"E,S"
77,115,"W,N"
78,115,"E,S"
79,115,"W,N"
80,115,"E,W"
81,115,"W,S"
82,115,"E,W,N"
83,115,E
84,115,"E,W"
85,115,"E,W"
86,115,"E,S"
87,115,"N,S"
88,115,"W,N"
89,115,"E,W"
90,115,"E,S"
91,115,"W,N"
92,115,"E,S"
93,115,"E,N"
94,115,"E,W"
95,115,"E,W"
96,115,W
97,115,"E,S"
98,115,"W,N"
99,115,"E,W,S"
100,115,"W,N"
101,115,"E,S"
102,115,"E,N"
103,115,"E,S"
104,115,"E,N"
105,115,W
106,115,"W,S"
107,115,"N,S"
108,115,"N,S"
109,115,"E,N"
110,115,"E,W"
111,115,"E,S"
112,115,"W,N"
113,115,"E,W"
114,115,"E,W"
115,115,"E,W"
116,115,E
117,115,"E,W"
118,115,E
119,115,"E,W"
120,115,"E,W"
121,115,"E,W"
122,115,"E,W"
123,115,"E,S"
124,115,"E,N"
125,115,W
126,115,"E,S"
127,115,"E,N"
128,115,"W,S"
129,115,"E,N,S"
130,115,"E,N"
131,115,"W,S"
132,115,N
133,115,"W,S"
134,115,"E,N,S"
135,115,"N,S"
136,115,"E,N"
137,115,"E,S"
138,115,N
139,115,"E,W"
140,115,"E,W"
141,115,"E,W"
142,115,"W,S"
143,115,"W,N"
144,115,E
145,115,"E,S"
146,115,"W,N"
147,115,"E,W,S"
148,115,"W,N"
149,115,"W,S"
150,115,"N,S"
151,115,"E,N"
152,115,"E,W"
153,115,S
154,115,"E,N,S"
155,115,"E,W,N"
156,115,"W,S"
157,115,"E,N"
158,115,"E,W,S"
159,115,"W,N"
160,115,"E,S"
161,115,"W,N"
162,115,"E,S"
163,115,"E,N"
164,115,E
165,115,"E,W,S"
166,115,N
167,115,"E,W"
168,115,"E,S"
169,115,"N,S"
170,115,"W,N"
171,115,W
172,115,"W,S"
173,115,"E,N"
174,115,"W,S"
175,115,"E,N"
176,115,"E,S"
177,115,"W,N,S"
178,115,"W,N"
179,115,"W,S"
180,115,"W,N"
181,115,"E,S"
182,115,"W,N"
183,115,E
184,115,"E,W"
185,115,"W,S"
186,115,"E,N"
187,115,"E,W"
188,115,W
189,115,"W,S"
190,115,"W,N,S"
191,115,"W,N,S"
192,115,"N,S"
193,115,N
194,115,"E,S"
195,115,"W,N"
196,115,"E,W"
197,115,"W,S"
198,115,"E,N"
199,115,"E,W"
200,115,E
1,116,"E,S"
2,116,"W,N"
3,116,"W,S"
4,116,"W,N,S"
5,116,"E,N"
6,116,W
7,116,"E,W"
8,116,"E,S"
9,116,"W,N"
10,116,S
11,116,"E,N,S"
12,116,"E,W,N"
13,116,"E,S"
14,116,"N,S"
15,116,"W,N,S"
16,116,"N,S"
17,116,"W,N"
18,116,"W,S"
19,116,"E,W,N"
20,116,"E,W"
21,116,S
22,116,"E,N,S"
23,116,"W,N"
24,116,"W,S"
25,116,"N,S"
26,116,"E,N"
27,116,"E,W"
28,116,"E,W"
29,116,"W,S"
30,116,"W,N"
31,116,"E,W"
32,116,"E,S"
33,116,"N,S"
34,116,"E,N"
35,116,"W,S"
36,116,"E,W,N"
37,116,"E,S"
38,116,"E,N"
39,116,"E,W"
40,116,"E,S"
41,116,"W,N"
42,116,"E,W"
43,116,"E,W,S"
44,116,"N,S"
45,116,"N,S"
46,116,"W,N"
47,116,E
48,116,"W,S"
49,116,"N,S"
50,116,"N,S"
51,116,"N,S"
52,116,"E,N"
53,116,"W,S"
54,116,"N,S"
55,116,"W,N"
56,116,E
57,116,"E,S"
58,116,"W,N,S"
59,116,N
60,116,"W,S"
61,116,"E,N"
62,116,"E,W"
63,116,"E,W"
64,116,"E,W"
65,116,S
66,116,"E,N"
67,116,"E,W"
68,116,"E,W,S"
69,116,"W,N,S"
70,116,"N,S"
71,116,"N,S"
72,116,"N,S"
73,116,"E,W,N"
74,116,"W,S"
75,116,"W,N"
76,116,"E,W"
77,116,E
78,116,"E,W"
79,116,E
80,116,"E,W"
81,116,S
82,116,"W,N"
83,116,"E,W,S"
84,116,"W,N"
85,116,"E,W"
86,116,"W,S"
87,116,"N,S"
88,116,"N,S"
89,116,"W,N"
90,116,"W,S"
91,116,"E,N"
92,116,"E,W"
93,116,"E,W"
94,116,"W,S"
95,116,"W,N,S"
96,116,"N,S"
97,116,"W,N"
98,116,"E,S"
99,116,"W,N"
100,116,"E,S"
101,116,"W,N"
102,116,"W,S"
103,116,"W,N"
104,116,"E,W"
105,116,"E,S"
106,116,"N,S"
107,116,"N,S"
108,116,"E,N,S"
109,116,"W,N"
110,116,"W,S"
111,116,"W,N,S"
112,116,"N,S"
113,116,"W,N"
114,116,"E,W"
115,116,"W,S"
116,116,"W,N"
117,116,"E,W"
118,116,"E,W"
119,116,"E,W"
120,116,"E,W"
121,116,"E,W"
122,116,"E,W"
123,116,"E,W"
124,116,"W,S"
125,116,"E,N"
126,116,"E,W"
127,116,"W,S"
128,116,"E,N"
129,116,W
130,116,"E,W,S"
131,116,"N,S"
132,116,"N,S"
133,116,"E,N"
134,116,"E,W"
135,116,E
136,116,"E,W"
137,116,"E,W"
138,116,"E,S"
139,116,"W,N"
140,116,"E,W"
141,116,"E,W,S"
142,116,"N,S"
143,116,"E,N"
144,116,"E,W"
145,116,"E,W"
146,116,S
147,116,"W,N"
148,116,"E,S"
149,116,"E,N"
150,116,S
151,116,"E,W,N"
152,116,"W,S"
153,116,"E,N"
154,116,"E,W"
155,116,W
156,116,"E,S"
157,116,"W,N"
158,116,"W,S"
159,116,N
160,116,"E,W"
161,116,S
162,116,"E,W,N"
163,116,"W,S"
164,116,"E,W,N"
165,116,W
166,116,"E,S"
167,116,"W,N"
168,116,"E,W"
169,116,S
170,116,"E,N,S"
171,116,"N,S"
172,116,"E,N"
173,116,"E,W,S"
174,116,"E,N"
175,116,"E,W"
176,116,"W,S"
177,116,"N,S"
178,116,"N,S"
179,116,"E,N"
180,116,S
181,116,"W,N,S"
182,116,"E,N"
183,116,"E,W"
184,116,"W,S"
185,116,"E,N"
186,116,"E,W"
187,116,"W,S"
188,116,"N,S"
189,116,"E,N"
190,116,"E,S"
191,116,"N,S"
192,116,"N,S"
193,116,"N,S"
194,116,"W,N"
195,116,E
196,116,"W,S"
197,116,"E,N"
198,116,"E,W"
199,116,"E,W"
200,116,"E,W"
1,117,"W,S"
2,117,"N,S"
3,117,"E,N"
4,117,E
5,117,"W,S"
6,117,"N,S"
7,117,"E,W,N"
8,117,"W,S"
9,117,"N,S"
10,117,"E,N"
11,117,W
12,117,"W,S"
13,117,"W,N,S"
14,117,N
15,117,"E,S"
16,117,"N,S"
17,117,"E,N"
18,117,S
19,117,"W,N"
20,117,"W,S"
21,117,"E,N"
22,117,"W,S"
23,117,"N,S"
24,117,"E,N"
25,117,"E,S"
26,117,"W,N"
27,117,W
28,117,"E,W,S"
29,117,"N,S"
30,117,"N,S"
31,117,"W,N"
32,117,"W,S"
33,117,"E,N"
34,117,"W,S"
35,117,"E,N"
36,117,W
37,117,"E,W"
38,117,"E,W"
39,117,W
40,117,"E,W"
41,117,E
42,117,"E,W"
43,117,"W,S"
44,117,"N,S"
45,117,"E,N"
46,117,E
47,117,"E,W,S"
48,117,"N,S"
49,117,"E,N,S"
50,117,"E,N,S"
51,117,N
52,117,"E,W"
53,117,"E,S"
54,117,"E,N,S"
55,117,"N,S"
56,117,"W,N"
57,117,"W,S"
